WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394,234.394
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808,166.808
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163,199.163
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519,144.519
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187,268.187
